127.0.0.1 - - [19/May/2025:12:05:43 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [19/May/2025:12:11:42 +0530] "GET /Echanneling/login.jsp HTTP/1.1" 200 8389
0:0:0:0:0:0:0:1 - - [19/May/2025:12:11:55 +0530] "POST /Echanneling/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:11:55 +0530] "GET /Echanneling/adminDashboard.jsp HTTP/1.1" 200 5299
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:01 +0530] "GET /Echanneling/patientManagement.jsp HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:03 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:03 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:04 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 200 12002
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:05 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:05 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:09 +0530] "GET /Echanneling/patientManagement.jsp HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:12 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:12 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:16 +0530] "GET /Echanneling/patientManagement.jsp HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:18 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 200 12002
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:19 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:19 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:26 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 200 12002
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:28 +0530] "GET /Echanneling/patientManagement.jsp HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:30 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:30 +0530] "GET /Echanneling/images/logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:30 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:34 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 200 12002
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:36 +0530] "GET /Echanneling/patientManagement.jsp HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:38 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 200 12002
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:39 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 31626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:39 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:54 +0530] "GET /Echanneling/AddDoctor.jsp HTTP/1.1" 200 8679
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:54 +0530] "GET /Echanneling/css/AddDoctor.css HTTP/1.1" 200 2497
0:0:0:0:0:0:0:1 - - [19/May/2025:12:12:54 +0530] "GET /Echanneling/js/AddDoctor.js HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:17 +0530] "POST /Echanneling/AddDoctorServlet HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 39185
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/css/DoctorDetails.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/css/dashboard.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/images/logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:18 +0530] "GET /Echanneling/uploads/doctor2.jpg HTTP/1.1" 200 38335
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:32 +0530] "GET /Echanneling/update.jsp?doctor_id=45&full_name=ryet&title=Consult&specialization=Dermatologist&qualifications=rete&experience=5&gender=Female&contact=0718578354&email=test@gmail.com&profile_photo=uploads/doctor2.jpg HTTP/1.1" 200 5138
0:0:0:0:0:0:0:1 - - [19/May/2025:12:14:32 +0530] "GET /Echanneling/css/update.css HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:26 +0530] "POST /Echanneling/UpdateDoctorServlet HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:27 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 39191
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:27 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:27 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 200 35159
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:39 +0530] "GET /Echanneling/updateAvailability.jsp?availability_id=47&hospital_name=Nawaloka&location=colombo&day=Thu&time=2025-05-22T16:17&max_patients=34&fee=3243.00 HTTP/1.1" 200 2767
0:0:0:0:0:0:0:1 - - [19/May/2025:12:15:39 +0530] "GET /Echanneling/css/updateAvailability.css HTTP/1.1" 200 1378
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:08 +0530] "POST /Echanneling/UpdateAvailabilityServlet HTTP/1.1" 200 100
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:09 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 39211
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:09 +0530] "GET /Echanneling/images/logo1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:09 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:09 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:16 +0530] "GET /Echanneling/updateAvailability.jsp?availability_id=48&hospital_name=Durdans&location=kad&day=Sun&time=2025-05-25T16:19&max_patients=435&fee=3242.00 HTTP/1.1" 200 2763
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:22 +0530] "POST /Echanneling/DeleteAvailabilityServlet HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:23 +0530] "GET /Echanneling/GetDoctorServlet HTTP/1.1" 200 37406
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:23 +0530] "GET /Echanneling/css/DoctorDetails.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:23 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:23 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 27147
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/css/DoctorProfiles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/images/logo3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/images/user-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/images/facebook_logo.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/images/whatsapp-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:26 +0530] "GET /Echanneling/images/twitter_l.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:30 +0530] "GET /Echanneling/viewAvailability.jsp?doctorId=45 HTTP/1.1" 200 7305
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:33 +0530] "GET /Echanneling/Search.jsp HTTP/1.1" 200 10961
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:33 +0530] "GET /Echanneling/css/Search.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:16:33 +0530] "GET /Echanneling/images/newSearch.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/index.jsp HTTP/1.1" 200 18309
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/logo3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/user-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/slide2.JPG HTTP/1.1" 200 195873
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/slide311.JPG HTTP/1.1" 200 166916
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/slide5.jpg HTTP/1.1" 200 127204
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/back2.jpg HTTP/1.1" 200 88334
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/facebook_logo.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/whatsapp-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:00 +0530] "GET /Echanneling/images/twitter_l.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:01 +0530] "GET /Echanneling/images/back1.jpg HTTP/1.1" 200 41276
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:05 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 27147
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:05 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:05 +0530] "GET /Echanneling/css/DoctorProfiles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:05 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:09 +0530] "GET /Echanneling/about_us.jsp HTTP/1.1" 200 10585
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:09 +0530] "GET /Echanneling/images/slide111.jpg HTTP/1.1" 200 207726
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:15 +0530] "GET /Echanneling/TermsandConditions.jsp HTTP/1.1" 200 10883
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:15 +0530] "GET /Echanneling/css/tandc.css HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:25 +0530] "GET /Echanneling/faq.jsp HTTP/1.1" 200 13597
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:25 +0530] "GET /Echanneling/css/faq.css HTTP/1.1" 200 1980
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:54 +0530] "GET /Echanneling/privacy_policy.jsp HTTP/1.1" 200 11755
0:0:0:0:0:0:0:1 - - [19/May/2025:12:20:58 +0530] "GET /Echanneling/refunds.jsp HTTP/1.1" 200 10626
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/contactSupport.jsp HTTP/1.1" 200 8802
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/images/phone.png HTTP/1.1" 200 3629
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/images/contact.png HTTP/1.1" 200 157833
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/css/contact.css HTTP/1.1" 200 3128
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/images/email.png HTTP/1.1" 200 2313
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:05 +0530] "GET /Echanneling/images/feedn6.jpg HTTP/1.1" 200 1111936
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:16 +0530] "GET /Echanneling/privacy_policy.jsp HTTP/1.1" 200 11755
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:20 +0530] "GET /Echanneling/health_tips.jsp HTTP/1.1" 200 10229
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:20 +0530] "GET /Echanneling/images/health_tips2.jpeg HTTP/1.1" 200 23156
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:20 +0530] "GET /Echanneling/images/health_tips1.jpeg HTTP/1.1" 200 65228
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:20 +0530] "GET /Echanneling/images/health_tips3.jpeg HTTP/1.1" 200 146821
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:29 +0530] "GET /Echanneling/feedback.jsp HTTP/1.1" 200 7819
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:29 +0530] "GET /Echanneling/css/feedback.css HTTP/1.1" 200 2588
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:29 +0530] "GET /Echanneling/images/feedn4.jpg HTTP/1.1" 200 779713
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:34 +0530] "GET /Echanneling/about_us.jsp HTTP/1.1" 200 10585
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:37 +0530] "GET /Echanneling/Search.jsp HTTP/1.1" 200 10961
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:37 +0530] "GET /Echanneling/css/Search.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:37 +0530] "GET /Echanneling/images/newSearch.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:42 +0530] "GET /Echanneling/lab_test.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:42 +0530] "GET /Echanneling/LabTestDisplayServlet HTTP/1.1" 200 15461
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:42 +0530] "GET /Echanneling/images/icon-removebg-preview.png HTTP/1.1" 200 120051
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:42 +0530] "GET /Echanneling/images/Lab2.jpeg HTTP/1.1" 200 194625
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:42 +0530] "GET /Echanneling/images/Lab4.jpg HTTP/1.1" 200 88855
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:58 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 27147
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:58 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:21:58 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles&name=harini&specialization=&hospital=&date= HTTP/1.1" 200 12585
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/images/logo3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/images/user-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/images/facebook_logo.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/images/twitter_l.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:31 +0530] "GET /Echanneling/images/whatsapp-r.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:46 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles&name=&specialization=Physician&hospital=&date= HTTP/1.1" 200 13126
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:46 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:46 +0530] "GET /Echanneling/css/DoctorProfiles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:52 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles&name=&specialization=Cardiologist&hospital=&date= HTTP/1.1" 200 12591
0:0:0:0:0:0:0:1 - - [19/May/2025:12:22:52 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:00 +0530] "GET /Echanneling/viewAvailability.jsp?doctorId=45 HTTP/1.1" 200 7305
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:07 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles&name=&specialization=&hospital=Seth+Sevana+Hospitals&date= HTTP/1.1" 200 12600
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:12 +0530] "GET /Echanneling/viewAvailability.jsp?doctorId=45 HTTP/1.1" 200 7305
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:21 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles&name=&specialization=&hospital=Seth+Sevana+Hospitals&date=2025-05-21 HTTP/1.1" 200 9306
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:35 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 27147
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:35 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/index.jsp HTTP/1.1" 200 18309
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/images/slide311.JPG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/images/slide2.JPG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/images/slide5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/images/back2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:42 +0530] "GET /Echanneling/images/back1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:23:44 +0530] "GET /Echanneling/Search.jsp HTTP/1.1" 200 10961
0:0:0:0:0:0:0:1 - - [19/May/2025:12:24:03 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 27147
0:0:0:0:0:0:0:1 - - [19/May/2025:12:24:03 +0530] "GET /Echanneling/uploads/doctor16.jpg HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [19/May/2025:12:24:03 +0530] "GET /Echanneling/uploads/doctor15.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:24:06 +0530] "GET /Echanneling/viewAvailability.jsp?doctorId=45 HTTP/1.1" 200 7305
